operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
RJio,Indoor,4G,2,Poor Voice Quality,19.220615,72.8428919,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.220501,72.8427586,Maharashtra,July,2023
VI,Travelling,4G,4,Satisfactory,20.93013267,78.97040348,Maharashtra,July,2023
RJio,Indoor,4G,4,Satisfactory,26.8901786,75.8085163,Rajasthan,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.220501,72.8427586,Maharashtra,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048206,78.2876532,Uttarakhand,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.2202176,72.845086,Maharashtra,July,2023
RJio,Outdoor,,3,Satisfactory,30.1048137,78.2876614,Uttarakhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.220501,72.8427586,Maharashtra,July,2023
Airtel,Indoor,4G,3,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,4,Satisfactory,13.02375,77.59250333,Karnataka,July,2023
Airtel,Outdoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Outdoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Outdoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Outdoor,2G,4,Satisfactory,13.02375,77.59250333,Karnataka,July,2023
Airtel,Outdoor,2G,4,Satisfactory,13.02375,77.59250333,Karnataka,July,2023
Airtel,Outdoor,2G,4,Satisfactory,13.02415667,77.59182667,Karnataka,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,,3,Satisfactory,30.077552,78.2377249,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.077552,78.2377249,Uttarakhand,July,2023
VI,Indoor,4G,3,Poor Voice Quality,20.92991212,78.97059546,Maharashtra,July,2023
RJio,Indoor,4G,4,Satisfactory,26.90450504,75.81308976,Rajasthan,July,2023
RJio,Indoor,4G,4,Satisfactory,26.90450504,75.81308976,Rajasthan,July,2023
BSNL,Outdoor,3G,4,Satisfactory,22.655435,88.3595244,West Bengal,July,2023
BSNL,Indoor,,4,Satisfactory,22.62009859,88.39219809,West Bengal,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.2205034,72.842747,Maharashtra,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.2205089,72.8427601,Maharashtra,July,2023
RJio,Indoor,,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,2023
RJio,Indoor,4G,5,Satisfactory,12.97128369,77.50315295,Karnataka,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.2205034,72.842747,Maharashtra,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,2023
BSNL,Indoor,3G,4,Satisfactory,22.6554357,88.3595274,West Bengal,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,2023
RJio,Travelling,4G,2,Poor Voice Quality,19.2206216,72.8428444,Maharashtra,July,2023
RJio,Indoor,4G,1,Call Dropped,19.2205522,72.8429517,Maharashtra,July,2023
RJio,Indoor,4G,5,Satisfactory,12.93942742,77.59659339,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.94962929,77.48958446,Karnataka,July,2023
RJio,Travelling,4G,5,Satisfactory,12.95142095,77.49272524,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95661504,77.48969024,Karnataka,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,30.1049713,78.2874277,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,2023
BSNL,Outdoor,,1,Call Dropped,-1.0,-1.0,,July,2023
BSNL,Outdoor,,1,Call Dropped,-1.0,-1.0,,July,2023
BSNL,Indoor,3G,1,Call Dropped,-1.0,-1.0,,July,2023
BSNL,Indoor,3G,1,Call Dropped,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,2023
VI,Travelling,,1,Poor Voice Quality,21.1232546,79.0678749,Maharashtra,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Travelling,4G,5,Satisfactory,12.95224776,77.48942681,Karnataka,July,2023
RJio,Travelling,4G,5,Satisfactory,12.9564226,77.4895645,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.89175039,77.69356102,Karnataka,July,2023
RJio,Outdoor,,3,Satisfactory,30.1047312,78.2912134,Uttarakhand,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.1047312,78.2912134,Uttarakhand,July,2023
RJio,Indoor,4G,4,Satisfactory,26.90450504,75.81308976,Rajasthan,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2205567,72.8429551,Maharashtra,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,16.4813969,81.15187665,Andhra Pradesh,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,16.4813969,81.15187665,Andhra Pradesh,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2205568,72.8429487,Maharashtra,July,2023
VI,Indoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.11072137,78.29702084,Uttarakhand,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,30.11072137,78.29702084,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.11072137,78.29702084,Uttarakhand,July,2023
RJio,Outdoor,4G,2,Call Dropped,-1.0,-1.0,,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.21227388,72.83990198,Maharashtra,July,2023
Airtel,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,,3,Satisfactory,30.1048218,78.2876561,Uttarakhand,July,2023
RJio,Indoor,4G,4,Satisfactory,26.8901688,75.8085192,Rajasthan,July,2023
RJio,Indoor,,3,Satisfactory,30.1048218,78.2876561,Uttarakhand,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048218,78.2876561,Uttarakhand,July,2023
VI,Indoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,3,Call Dropped,-1.0,-1.0,,July,2023
VI,Indoor,4G,3,Call Dropped,-1.0,-1.0,,July,2023
VI,Indoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,5,Satisfactory,12.95195955,77.49071782,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95673091,77.48979815,Karnataka,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048151,78.28766,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.1048211,78.2876558,Uttarakhand,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.21227388,72.83990198,Maharashtra,July,2023
RJio,Indoor,,3,Satisfactory,30.10483129,78.28764067,Uttarakhand,July,2023
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
BSNL,Travelling,3G,4,Satisfactory,22.6554476,88.3595279,West Bengal,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.21227388,72.83990198,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.21227388,72.83990198,Maharashtra,July,2023
BSNL,Indoor,3G,4,Satisfactory,22.6554397,88.35953,West Bengal,July,2023
RJio,Indoor,4G,3,Satisfactory,30.11544114,78.28177199,Uttarakhand,July,2023
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.11544114,78.28177199,Uttarakhand,July,2023
BSNL,Travelling,3G,4,Satisfactory,22.65409619,88.36268217,West Bengal,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,2,Call Dropped,19.22038294,72.84107873,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.22038294,72.84107873,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,30.11544114,78.28177199,Uttarakhand,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.11544114,78.28177199,Uttarakhand,July,2023
RJio,Indoor,4G,1,Call Dropped,19.22038294,72.84107873,Maharashtra,July,2023
RJio,Indoor,4G,2,Poor Voice Quality,19.22038294,72.84107873,Maharashtra,July,2023
RJio,Indoor,4G,4,Satisfactory,26.8899743,75.80858901,Rajasthan,July,2023
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048235,78.2876619,Uttarakhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2206176,72.8428889,Maharashtra,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048238,78.2876636,Uttarakhand,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.10482873,78.28775474,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10482873,78.28775474,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.10482873,78.28775474,Uttarakhand,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95665295,77.48970014,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95641623,77.48971464,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.9566057,77.4896727,Karnataka,July,2023
RJio,Indoor,,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,2023
RJio,Travelling,4G,5,Satisfactory,12.95223879,77.48904873,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95656227,77.48972505,Karnataka,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2205968,72.8429447,Maharashtra,July,2023
RJio,Outdoor,4G,2,Poor Voice Quality,19.2293985,72.8561912,Maharashtra,July,2023
RJio,Indoor,4G,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,2023
RJio,Travelling,4G,1,Call Dropped,19.2206196,72.8428928,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2206196,72.8428928,Maharashtra,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95644994,77.48966881,Karnataka,July,2023
RJio,Indoor,4G,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,2023
Airtel,Indoor,4G,5,Satisfactory,22.76448263,75.89114711,Madhya Pradesh,July,2023
RJio,Indoor,4G,3,Satisfactory,30.115386,78.2818476,Uttarakhand,July,2023
RJio,Indoor,4G,4,Satisfactory,26.8899743,75.80858901,Rajasthan,July,2023
RJio,Indoor,4G,4,Satisfactory,26.8899743,75.80858901,Rajasthan,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2206196,72.8428928,Maharashtra,July,2023
RJio,Indoor,,3,Satisfactory,30.104823,78.2876508,Uttarakhand,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95655488,77.48966108,Karnataka,July,2023
VI,Outdoor,4G,1,Poor Voice Quality,21.12309085,79.06786692,Maharashtra,July,2023
RJio,Indoor,,3,Satisfactory,30.1048231,78.2876596,Uttarakhand,July,2023
BSNL,Indoor,,1,Call Dropped,23.20181621,77.45092367,Madhya Pradesh,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048235,78.2876632,Uttarakhand,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.104823,78.2876568,Uttarakhand,July,2023
VI,Travelling,4G,5,Satisfactory,18.4880565,73.8295923,Maharashtra,July,2023
Airtel,Indoor,,5,Satisfactory,13.0967726,80.2824861,Tamil Nadu,July,2023
RJio,Indoor,,3,Satisfactory,30.1185551,78.2787585,Uttarakhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2205072,72.8427544,Maharashtra,July,2023
VI,Indoor,4G,1,Call Dropped,21.12312118,79.06789559,Maharashtra,July,2023
VI,Indoor,4G,1,Poor Voice Quality,21.12312118,79.06789559,Maharashtra,July,2023
RJio,Outdoor,4G,3,Satisfactory,30.1041193,78.2883667,Uttarakhand,July,2023
RJio,Indoor,4G,5,Satisfactory,12.9566486,77.4896463,Karnataka,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,1,Poor Voice Quality,13.75257577,79.69448862,Andhra Pradesh,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2296851,72.8534707,Maharashtra,July,2023
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,5,Satisfactory,12.956652,77.4896226,Karnataka,July,2023
VI,Travelling,4G,5,Satisfactory,21.15390667,79.56691833,Maharashtra,July,2023
VI,Travelling,4G,5,Satisfactory,21.15390667,79.56691833,Maharashtra,July,2023
Airtel,Outdoor,,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,,1,Call Dropped,13.05725962,80.1357572,Tamil Nadu,July,2023
Airtel,Outdoor,,1,Poor Voice Quality,-1.0,-1.0,,July,2023
VI,Indoor,,1,Poor Voice Quality,21.12269935,79.06808541,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2206194,72.842893,Maharashtra,July,2023
Airtel,Indoor,4G,5,Satisfactory,21.15390667,79.56691833,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,23.5004943,86.5036026,Jharkhand,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,23.49476333,86.49634,Jharkhand,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
VI,Indoor,,1,Poor Voice Quality,21.12325733,79.06798645,Maharashtra,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,28.62941167,79.71282333,Uttar Pradesh,July,2023
VI,Travelling,,1,Call Dropped,21.12325733,79.06798645,Maharashtra,July,2023
VI,Travelling,,1,Call Dropped,21.12325733,79.06798645,Maharashtra,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Call Dropped,23.49474333,86.49635833,Jharkhand,July,2023
RJio,Indoor,4G,1,Call Dropped,23.49474333,86.49635833,Jharkhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.219752,72.845086,Maharashtra,July,2023
Airtel,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,4,Satisfactory,26.8902151,75.808556,Rajasthan,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,19.2205105,72.8427646,Maharashtra,July,2023
RJio,Indoor,4G,4,Satisfactory,26.89009802,75.80848876,Rajasthan,July,2023
RJio,Indoor,4G,4,Satisfactory,26.89009802,75.80848876,Rajasthan,July,2023
RJio,Travelling,4G,4,Satisfactory,26.89009802,75.80848876,Rajasthan,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Call Dropped,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Call Dropped,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Call Dropped,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Travelling,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
RJio,Indoor,4G,5,Satisfactory,12.956546,77.48965858,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.9566297,77.4896495,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95654653,77.48964941,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.9566634,77.4896402,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.95654653,77.48964941,Karnataka,July,2023
RJio,Indoor,4G,5,Satisfactory,12.9566319,77.4896619,Karnataka,July,2023
Airtel,Travelling,4G,5,Satisfactory,12.92437838,77.65171497,Karnataka,July,2023
Airtel,Indoor,4G,5,Satisfactory,12.91939202,77.66783066,Karnataka,July,2023
VI,Indoor,4G,1,Poor Voice Quality,21.13249189,79.05595738,Maharashtra,July,2023
RJio,Indoor,,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048173,78.2876524,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048177,78.2876565,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048177,78.2876565,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1048177,78.2876565,Uttarakhand,July,2023
Airtel,Indoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,5,Satisfactory,12.8879868,77.6719397,Karnataka,July,2023
Airtel,Indoor,4G,3,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,,3,Satisfactory,30.1037353,78.29001641,Uttarakhand,July,2023
RJio,Outdoor,,3,Satisfactory,30.1037353,78.29001641,Uttarakhand,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,25.4388868,81.794239,Uttar Pradesh,July,2023
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,1,Poor Voice Quality,28.7252382,77.4703764,Uttar Pradesh,July,2023
Airtel,Indoor,,1,Poor Voice Quality,28.7167481,77.4639228,Uttar Pradesh,July,2023
Airtel,Indoor,4G,3,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,4G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Outdoor,2G,3,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,4,Satisfactory,-1.0,-1.0,,July,2023
Airtel,Indoor,4G,5,Satisfactory,12.95662053,77.48956202,Karnataka,July,2023
Airtel,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,July,2023
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,July,2023
RJio,Indoor,4G,5,Satisfactory,22.5520606,88.8210481,West Bengal,July,2023
RJio,Outdoor,4G,4,Satisfactory,26.91182039,75.80445103,Rajasthan,July,2023
RJio,Indoor,4G,1,Poor Voice Quality,30.1155286,78.2817617,Uttarakhand,July,2023
RJio,Indoor,4G,3,Satisfactory,30.1155286,78.2817617,Uttarakhand,July,2023
